ID_Client,Nom,Prenom,Genre,Date_de_Naissance,Adresse,Telephone,CIN,flag_MRE,flag_contencieux,ID_Compte,id_agence
6ac74c8d-6fbd-466e-8e71-e73cbd464546,Yassine,Ahmed,F,1915-09-12,"51, Marrakech, L'Hivernage, Maroc",+212696524603,Y302460,N,O,8c152aa8-d61d-496a-b674-54c9a33f1a9e,9525569e-1715-406e-8bda-939063500eed
34b7e4a5-49b0-4518-9ec3-266ad7e70d92,Omar,Achraf,F,1936-12-28,"9, Meknes, Ancienne Medina, Maroc",+212613722874,E457092,N,O,86264e6c-86ce-4771-826e-92daadc26328,c67a39e1-7384-4f6d-96e5-acefa46d6a08
82ab0261-138b-48ea-928d-d5bbce5ea9f2,Amine,Mohamed,M,1965-08-23,"62, Casablanca, Agdal , Maroc",+212600432808,K474584,O,O,29e4f4db-c466-4ac6-b263-201871b20273,cff53a95-97d7-495d-97e3-1818b6959801
9ac5d097-1784-4074-a516-dc9b2ebd16b3,Hamza,Imane,F,1919-01-14,"16, Rabat, Inara, Maroc",+212633899317,F286958,O,N,316c8cf2-5622-4833-bf7d-5e325681c9ef,a279b1c9-11c2-45ee-8fa0-4396958480d0
c14a618d-386e-48ed-963e-8515df2cfcd1,Yassine,Mohammed,M,1955-10-28,"61, Meknes, Californie, Maroc",+212626351136,P562598,N,N,2bc8679e-02ce-494d-ae8c-953fb9673b8d,b7b1e7d8-90e2-4865-8e32-a7ce5da921b2
06ee6a68-c5c7-4f69-869b-247442f97bf4,Ouahid,Wassim,M,1994-12-31,"72, Rabat, Californie, Maroc",+212694442413,R126264,O,N,13f01867-db68-40d1-8642-d0ec6ac11880,a4aa336a-c678-471a-8831-b283eaaad213
41b5e274-6988-4826-8688-6ea4e7edfb41,Ayoub,Ahmed,F,1953-01-01,"15, Rabat, Hay Ryad, Maroc",+212623548298,M643023,N,N,a989cbee-ec75-4149-896f-1a9bd461372d,2586b764-af09-4b2b-97ae-f7403d1eacc5
fc76f409-3d39-4d81-bd59-42f1006e7cbd,Amir,Imane,F,1988-03-21,"24, Casablanca, Belvédère , Maroc",+212633626554,Z802406,O,O,901146a2-2053-4790-84ec-5aabd320671e,6760ffcd-3a5c-498f-9ca8-55ffad0c2d37
f0cc5a0e-edf3-4d68-b87e-cf69c793b854,Ismail,Kâmil,M,1952-05-25,"13, Meknes, Sidi Maârouf, Maroc",+212687846162,G60556,O,O,92926d52-4c60-42d9-bf9c-9214559c8f62,3dfcc6c2-ed8f-474d-b697-b58bf8634811
afaced46-605d-41bc-a723-58aec073cdc3,Salah,Moussa,F,1926-01-06,"79, Casablanca, Lala Soukaina, Maroc",+212636218851,U687395,N,N,3d610eaf-0cd2-4f21-956b-f176baa18172,57ae0b55-5fd6-4446-b1db-a21e65a19b6d
431582b1-1fd0-48d2-a459-42801af58a1e,Zakaria,Salah,M,1997-09-09,"15, Rabat, Hassan, Maroc",+212605432934,A800575,N,O,41f59f3f-16dc-435e-9f82-99a16ec45849,c3ba5601-6bb9-44a3-ba89-7f7f2b9037c6
3377ddb3-1fe1-4e74-8434-d5dc7709e732,Ouahid,El Mahi ,M,1997-12-14,"45, Fés, Hassan, Maroc",+212661849382,Y477281,O,N,ead44f8c-47cf-4951-aa61-4bdccedc3b14,008b3064-2964-4a20-ace1-52dc5edafe85
8de63fdb-b1d5-4c00-b505-8fa78a96b64f,Omar,Mohammed,F,2003-03-12,"98, Casablanca, Dar Tounsi , Maroc",+212604659000,H185893,N,N,df6e1f3c-d9bf-490d-9a38-71c43baedba7,5e96e541-f178-4547-88fd-a9d0778e790e
5eb7d3e1-3394-4d1b-a8d3-75f549d29843,Omar,Yassine,F,1938-03-23,"51, Marrakech, Ennakhil, Maroc",+212634803473,M496878,O,N,57e7c5d8-d202-4f6c-be33-378c240622de,72552f50-0e50-41f1-b6f4-523bf8a11d00
00908dbf-132a-4333-90c7-b431c8795881,Younès,Ismail,F,2018-08-04,"57, Casablanca, Yacoub El Mansour , Maroc",+212691484081,J848162,O,O,b7db54e8-49f4-4f9c-9bb1-e215d065415c,aa980678-7c5b-4da8-b401-6038d56e6f60
b825edbb-4b90-48f0-84ec-00ccb045fe1d,El Mahi ,Youssef,F,1946-04-23,"4, Fés, Salmia 1, Maroc",+212630540126,U59944,N,O,a8e162cb-cafb-4522-813e-2650af0444a5,c8cd159f-2de8-4810-9acc-0da6f34b4564
7c77db48-f454-4889-9d20-650bb9a584f5,Ahmed,Moussa,M,2011-03-03,"21, Fés, Bab oukkala , Maroc",+212614086494,Y993316,O,N,f95e16ce-edfc-4ae3-bfb4-0c8c2ec7eaea,7c9f8edf-73da-450b-80b3-55be47520838
028e0650-8c2b-4f0c-a819-4e79a19b6adc,Houssam,Ismaïl,F,1951-04-30,"45, Meknes, M'hamid , Maroc",+212667220411,N320298,N,N,75ac3eae-0f89-478d-9b9d-055f53e2ae05,1d065bf4-376c-4cf9-b1f7-5f25649481ec
3a982286-3a38-4419-b345-0060ccd43d95,Mohammed,Ali,M,1949-01-13,"39, Rabat, Targa , Maroc",+212630424541,L699228,N,N,d538737d-39b7-461a-8dc6-63693430804b,cc8269d4-114d-4698-ace4-6d40e8dabfd1
d18e3358-4f1a-4f45-943a-ad4692035596,Mohamed,Haroun,F,1994-12-16,"88, Casablanca, Californie, Maroc",+212605401064,S811355,O,N,9bc5fb4d-b47b-4e89-a829-d22b61059157,d5f159cd-8c0c-40b9-8355-63b54e8cea97
43b89d94-4867-4e3b-ab9c-f49dd11f4ced,Attiq,Kâmil,M,1962-04-04,"28, Fés, Ennakhil, Maroc",+212652278539,V88095,O,N,44202b17-5bb2-4494-b59e-40a969643e23,da065b15-ed16-477e-aee4-05e96000c2c6
fe3be650-9413-4c73-9dc9-d0881b923651,Tazim ,Salah,M,1952-02-14,"91, Casablanca, Ancienne Medina, Maroc",+212680626256,Q4459,O,O,54987706-5cb8-4715-8219-b248d9a83f9e,3630585b-8ff5-4bdb-80cb-15d94bb0bd41
bf472256-b4f4-42c6-b338-34cb3ac8797d,Moussa,Ghaydaa,M,1929-03-17,"95, Casablanca, Bourgogne , Maroc",+212640582882,I62699,N,N,ad609374-37ed-4514-ad37-63a5e104058b,3d8aae79-2081-4a5c-9c80-d6b0e78577b9
e346d258-7b7b-424b-b280-372d6e9bc3f8,Amir,Hamza,F,2009-05-18,"37, Rabat, Belle Vue 3, Maroc",+212650298678,Y929731,O,N,418f17e2-3a4d-4cd4-9b91-f4272a6ea436,1b58ca43-d44a-495f-a688-a99f517f2b29
5b336f0b-4696-4ab2-a95e-897fecaf6bb5,Mohammed,El Mahi ,F,1944-11-09,"92, Rabat, Ennakhil, Maroc",+212615939155,P485059,O,O,e5c8e657-d2cb-40fd-9bef-0e735dd3a261,ce7895da-e7ee-42e9-bcc7-b2bdc76a94ef
1886c3dd-d1fc-4ff6-ab95-5527cc7447c3,Hayat,Salah,F,1936-08-24,"52, Marrakech, Californie, Maroc",+212600107869,A347142,O,O,191c0b80-249d-4283-8819-46cf12274129,4820f958-ec21-4422-a6b5-9054c4d43033
ecf4bd57-1575-4540-9abf-ee8a2d8358db,Ghaydaa,Mohammed,F,2008-01-24,"83, Marrakech, Bassatine, Maroc",+212680894763,H195724,N,N,b083b2e4-f36a-4ef6-a1a9-159d05dbb2a6,0c2ddbe9-745d-43a2-a32f-b661273ec8ce
dd71431a-f41a-4b2b-8043-f4d5bbd9e654,Youssef,Salah,M,1944-04-02,"87, Meknes, Lido, Maroc",+212680201249,A106301,N,O,4abf4f3b-6a4e-42c9-a61a-08ee68566fe9,be78c443-2020-4b37-b507-971956994713
b0e9a329-79f9-404f-be59-451203b83633,Ouahid,Achraf,F,2008-11-02,"40, Fés, Hay Ryad, Maroc",+212623434378,B683433,N,O,e620cd3c-7ab5-4eed-aee6-7bf4c7ddbbd9,51c319e3-69d8-451b-a742-38c903f4e6c4
c274b77c-cfa6-4fc0-a1cc-106e1996e0d2,Hafssa,Anas,M,1988-02-22,"49, Fés, Sidi Bouzkri, Maroc",+212652585077,S176232,N,N,3578dccd-55c8-4113-89d3-0b7c6e688b26,d8a86f79-ce1b-4b28-8ddc-2117a191a078
8ccd2c28-dfcf-4e4a-9281-e62136790f5c,Kâmil,Ali,M,1977-12-25,"18, Rabat, Bab oukkala , Maroc",+212681377473,K927120,N,O,7316c39f-45ed-4a07-ba47-4b637ac55b48,3c974384-c673-4dc3-bb90-84517e27a5b2
f1aa7a40-a99a-4950-81a9-29db89924cc5,Qassim,Ouahid,F,1921-12-28,"28, Fés, El Azzouzia , Maroc",+212642672812,A877095,N,O,9ba7165c-e30b-4fef-992f-32f63f976f58,b4abd0b8-a26a-48a4-8b02-45b9e4b831b2
d5db9613-7be4-47ed-902f-b261709e442c,Moussa,Ahmed,M,1991-06-19,"19, Meknes, Aïn Diab, Maroc",+212686025290,R436679,O,N,b5a31afa-3d2a-4dcf-a9c0-3baf5863ff0e,6fc5d2de-fed4-4593-b27d-bf6e0b4a5628
621e187a-d227-4fff-a21f-e9b6f57a2d42,Zakaria,Houssam,M,1992-10-04,"78, Marrakech, Hay Ryad, Maroc",+212657851943,F6840,N,N,555a74a8-5c5b-467c-a1a6-7d84d55df8ae,de7e04c3-0df7-464c-b172-a595692d2913
260c4841-619e-44cc-89e1-7f219b392482,Ghaydaa,Mohammed,F,2022-12-10,"22, Fés, Belle Vue 3, Maroc",+212686031631,A763148,O,O,f0576667-f1f3-4ba4-bef4-370f8151de32,7a57cb89-a7ca-4fb3-a102-c6041834f4c3
a43da48c-7f9d-4cd3-93ee-f80006ebde7a,Ouahid,Khadija,M,1933-03-20,"31, Meknes, Qamra, Maroc",+212679865795,I43240,N,N,483bbb21-e823-4305-b818-1b19c50b6978,7fb52093-19c9-4550-a88e-be1c9840c266
fac8fffb-e6ec-4e5a-b233-e5f7e19cb1fa,Hamza,Moussa,M,1950-05-19,"21, Fés, Ancienne Medina, Maroc",+212648877207,E308557,O,N,7ca00169-c75f-4c7f-96ae-2ecd92694cd2,2e194728-8ae7-4b46-b368-facdc86511f9
9c34102e-a326-44a0-8b6c-41c68445bb0c,Ismaïl,Hamza,M,1973-03-23,"73, Meknes, Sidi Maârouf, Maroc",+212669953794,Z626248,N,O,f9de27ee-4ca0-4e96-9f1d-b3939a3de65f,e9659102-a8f0-4e1e-ba08-c33b8f7f27f8
d6e9a00d-228a-40bf-a92c-fc891604969d,Achraf,Ghaydaa,M,1956-11-23,"47, Casablanca, Sidi Bouzkri, Maroc",+212675153870,X752979,N,N,39d8cca0-2010-4b6e-88fb-1f5c79119b21,25ee31f0-77d9-4916-9f53-6e261dfeec9b
76278478-882e-4192-ae52-e18fae091464,Youssef,Ismail,F,1917-08-25,"23, Casablanca, Bassatine, Maroc",+212634101536,D576853,N,N,60fed6da-215f-4fd9-b9d9-c89963a42906,ca0afd5b-6d52-4d40-acb1-a7883a9e7838
96c948df-5d1a-4c5d-8857-ee7bf8972c81,Zubayr,Ahmed,F,1931-05-28,"1, Marrakech, Aïn Itti , Maroc",+212634023054,L808141,O,N,6f170884-bee1-4959-8d15-f26436af99b9,39286c54-bd15-4be6-8235-e5f808b2c66d
29a7fe63-8f08-4909-b723-35c0a1ef2e35,El Mahi ,Amir,F,1995-09-13,"52, Marrakech, Agdal , Maroc",+212628969753,W256954,N,O,bd658b9c-aab3-4492-9145-31c054b41415,c3393dfd-de47-4a0b-9422-5fd798cfa6f6
6d6ada95-c34c-4580-b797-8526f5b8000d,Amir,Ali,M,1935-09-30,"73, Rabat, Qamra, Maroc",+212660487875,G97242,O,O,35bc1b90-27d7-4718-94b2-a19af071ba4d,dda2fde2-09d8-48a1-b146-297fa00644d5
92953d8c-5a20-42f0-ac7b-2410db006dcd,Houssam,Kâmil,M,1934-02-24,"21, Marrakech, Agdal , Maroc",+212660734153,Y485107,O,O,e21337ca-4ce1-4d06-9340-703f4d776eb0,d4c5dcf0-7624-4910-a0d6-b731ecfbf491
29bb8e5e-89a3-4393-a403-54c500dd36cb,Achraf,Hafssa,M,1947-08-09,"65, Fés, Hay Ryad, Maroc",+212691917493,E149359,O,N,f630b0ef-9082-42ff-a886-259cc9a69dad,091eacd2-5ef6-436f-abc4-72ea05cf6135
39f424c8-17d2-49ac-978b-09bf1341a222,Zubayr,Ayoub,M,1916-12-15,"38, Rabat, Derb Ghallef, Maroc",+212616087758,P448717,N,N,2033e1e0-0534-40b8-90f4-f6690522dc4d,5507d41e-bfb0-4863-84ee-e227cf8da8bf
2fc3e239-d651-46cc-a49a-285dc87b3d78,El Mahi ,Mohammed,F,1995-05-19,"16, Marrakech, Ancienne Medina, Maroc",+212624965765,V72713,N,O,74c66dd3-8235-4055-af93-7edefabd8c70,d415bfc7-fd4f-4869-b5cb-eac501284b83
4794e581-0049-48f4-a11f-7141c80e092f,Ahmed,Ahmed,M,1964-03-21,"80, Meknes, Yacoub El Mansour , Maroc",+212630144397,P315241,N,N,be0db948-7447-4fee-b988-00afaf006635,6e868be2-8a64-49e0-b15c-93abcdc55e7a
205a8e9a-fa47-48a4-8383-dd52fccef69b,Yassine,Amir,M,1961-11-23,"19, Casablanca, Qamra, Maroc",+212622559119,X230344,N,N,1b72b285-739a-4e0d-aa16-8abf2c1d48d1,47468783-f4d9-4055-b6b2-7713c633e784
477832bb-deb2-427f-8dcc-2449afa184b0,Ahmed,Haroun,F,2005-12-22,"89, Marrakech, Qamra, Maroc",+212622227657,Y347879,O,N,0e8a9ef9-ba5c-420f-8c30-1dbb112bc5ea,2d16938f-343e-4e2c-894f-88d5dfc10843
96c61a1a-7aa4-4042-92f0-2c71ffa1a76e,Ayoub,Youssef,F,2022-12-24,"94, Meknes, Ancienne Medina, Maroc",+212625705188,Z419603,O,O,aae410e6-af1e-4421-8fe6-1a27d1f50b3f,6bfd7cd4-f922-4abf-ae5c-d46dce25bb0a
4ddf88d7-fb0b-4e86-b958-420c04d643cb,Naïm,Zakaria,F,1969-01-10,"44, Fés, Lido, Maroc",+212670436057,X650938,N,O,bf756f43-41cf-4255-af92-21504fbb7a7f,20e60610-d86b-4037-b79f-6b6500591229
423a41ac-e96e-4cdb-b039-86c1494d09b5,Ali,Yassine,F,1979-06-15,"19, Meknes, Californie, Maroc",+212653301758,P833058,N,N,37c784da-e278-4baf-acb0-b30d359c5648,19183cb6-0636-45d6-9e24-284c8c52bbfd
7202bf35-927a-4992-9918-6f68ac751b15,Zubayr,Hamza,M,1951-05-13,"22, Fés, Médina de Marrakech, Maroc",+212633058348,N839109,N,O,2f9e10c3-79d1-4e12-83bb-4026ec8f97a6,f70fc499-60d5-4442-9799-42f7ba5ca9eb
03c1b0d0-bbf3-42ce-94bf-173f2a9822a0,Mohamed,Yassine,F,1954-12-29,"29, Casablanca, Bassatine, Maroc",+212634520747,G986957,O,N,d970c7fb-209d-4388-8ec9-77c2cb5799f7,470e77e4-b7fd-4ac4-b157-c23bdf41d9dd
61b1cdc8-2b48-440c-be0d-94b7f54ca9db,Achraf,Sofian ,M,1925-12-13,"36, Rabat, Lala Soukaina, Maroc",+212664275474,P198838,N,O,82f9d6a7-fff3-406b-9181-13e7ef5f61b9,c2597503-f9f2-4469-abdf-34504af2a40e
13f7977e-e330-42f0-bb80-fecd0fc1eaf7,Ismaïl,Anas,F,1948-10-10,"17, Marrakech, Yacoub El Mansour , Maroc",+212699258635,O687669,O,O,f92bfbb1-9b50-421f-8a3c-2187808d2b9b,548c29c8-5738-4f4c-80dd-68f97eb8d782
8b2aad93-88c9-4fcf-9e7a-8b620d3b3837,Kâmil,Haroun,F,1909-03-27,"72, Marrakech, Bab oukkala , Maroc",+212650704349,V351044,N,O,27555a9d-86c9-4e7b-889e-3441f3bfe2f2,1ae9ab6b-9ab4-4549-aeca-fac9434ae3e2
02d4757a-d135-412c-9cd8-0541e74b6332,Tazim ,Naïm,M,2005-09-01,"60, Casablanca, Californie, Maroc",+212626506934,F183783,O,N,76a995cd-432f-4021-86f1-f5e0da5ce8f2,1b551d08-6f71-495f-92ee-844403ff8aaa
be62387b-8d8c-4469-94dd-029741fd3388,Ayoub,Imane,M,2012-05-07,"90, Casablanca, Lala Soukaina, Maroc",+212675120054,N502987,O,N,9c32f3ea-a2f4-4ffd-86b6-9181425b44e0,bcf2c65b-c306-4eb7-9205-ddb7107e5e8f
f83fb20a-be46-4a70-aeab-9fb13451ee91,Mojiz,Mohammed,M,1916-07-14,"52, Rabat, Derb Sultan, Maroc",+212646136278,S789328,O,O,ea13caa3-0194-463c-bc35-81604d6e289c,93c1fbf1-3d1c-4823-943e-974043d84da9
d9a2a3d2-069f-4c13-b3a6-0607f60e26b5,Haroun,Khadija,F,2023-01-10,"42, Casablanca, Gauthier , Maroc",+212674667791,Q197245,N,N,76b96d02-105f-4b96-bded-bb08986d1e79,62eed599-c8df-4bf9-a6d8-94520cbecb37
ff727f56-76a4-42d6-a6de-148e3577c0ab,Youssef,Ismaïl,F,1936-05-12,"76, Meknes, Essaada, Maroc",+212619962425,W460916,O,N,7bab5dbf-230a-4e37-bc9a-6897ad64d591,f312c471-b7f8-4ef7-b67f-fe5f570f232d
25c47348-4541-47f5-a393-77fa7bd295a0,Imane,Haroun,F,2015-04-06,"6, Rabat, Dar Tounsi , Maroc",+212670236128,X643983,O,N,271e7f00-b79c-40a7-87fd-68876f17a9cb,809c5833-49cf-4772-a2e4-6bffb123d00c
7ca9c0a8-28d7-47a8-8572-a615e17338d3,Achraf,Zhour,M,1982-11-10,"10, Meknes, Bab El Khemis , Maroc",+212631833310,H843254,N,N,785bf2eb-ccad-4846-b9a3-830c75f14a76,52aedd67-f7d0-4edd-b580-5e3adaec12a5
c24349c1-ab8c-4c31-8fa7-dd24867dfb0d,Abdelilah,Ayoub,M,2019-02-11,"36, Marrakech, Socoma, Maroc",+212632668623,L455816,N,N,12e71583-412c-410a-83b6-02261f325402,7ec68c0d-4aee-4ce7-95e4-e47c14dc91db
0693ef46-19a8-488a-a19e-821530d475c9,Ibrahim,El Mahi ,M,1951-10-09,"43, Marrakech, Belvédère , Maroc",+212607887615,X723327,N,O,91bc4910-cecc-46d6-97ae-53190198024e,f32ed26a-1613-4982-8756-0b1307757f5f
1196c779-bb55-43c4-8842-0cbb1877fded,Ayoub,Salah,F,2003-06-12,"70, Fés, Salmia 2, Maroc",+212679924263,B835001,N,O,76faf124-49cf-42e8-b70a-6832c22ae32f,5eb219ad-5277-40cc-bf4b-fb4d815a6261
dc3124a6-1ce1-4b07-b05f-a2e1061a2dd6,Ismail,Mohammed,F,1946-01-23,"8, Casablanca, Essaada, Maroc",+212615589320,V653053,O,N,96c7156a-5b6e-4b35-a696-91dfe43a8524,03a1c423-2d80-4a67-aad5-8e6f4919e2a8
7eaeec35-15cd-4650-b463-422538733fc2,Amine,Farizah,F,1968-06-08,"82, Rabat, Californie, Maroc",+212642235239,J816698,N,N,b644d08d-1b4e-44b7-86e9-4abff7160e6c,063f856c-7727-4691-8e80-15fa4984acc1
f8a8e8f3-81b9-4344-9ad2-25dbd4c59ea8,El Mahi ,Farizah,F,1959-02-01,"53, Marrakech, Lido, Maroc",+212624185032,T617374,O,O,cdfb4932-f899-40b0-b864-5c66eddddd6c,60437156-a144-4cc0-8759-166061f42eff
e74fb8e7-3a16-4a7b-99cb-b500c2515a69,Mohamed,Hamza,M,1912-11-18,"8, Rabat, Bassatine, Maroc",+212638562999,X5744,O,N,de051379-2684-4f30-b568-3a7cb6fe9efe,d598f8ee-5177-4be3-b9be-8fbf3251332f
b16253e2-3a1e-4247-ad09-81c6e192cf0d,Ahmed,Imane,F,1967-07-13,"89, Marrakech, Californie, Maroc",+212687491853,A917918,O,O,cd34dfa1-3dc0-4c19-9bb3-f9ccf0ab0894,d104a268-f6c7-48f2-8c5b-a71f85b08b2f
8d8d5ade-88ff-4bb5-b468-3f6d323f901c,Amir,Houssam,M,1982-07-14,"15, Rabat, Hay El Hanaa, Maroc",+212684208151,Z361368,N,N,a3d3ad4b-910a-462c-b8ff-fe2eb5a17149,01e9bc63-428f-44ed-afde-2ad4324894d3
0b156c9e-8f80-4550-9832-1aa4efd5c8ca,Yassine,Hafssa,M,1916-07-20,"18, Meknes, Ancienne Medina, Maroc",+212662372571,X766066,N,N,b49ba7ba-acc4-404b-865d-70b32414acdc,d8b1413e-5578-4ec6-94e8-6c543b15136c
62f88591-2fb9-4c80-8efc-687935b1f745,Attiq,Ouahid,F,2017-03-06,"46, Casablanca, Bourgogne , Maroc",+212612489957,N994867,N,N,290a4457-17a2-442a-a118-99607c3a87f3,828340fe-c2fa-4140-9e9c-b935cc357c23
5006ff06-954a-4fdd-bfe1-d3e5ee81ab83,Omar,Imane,M,2015-02-14,"24, Casablanca, Al azhar, Maroc",+212684421618,P118953,N,N,89a1426b-8219-4a7a-b126-f49c3277a22e,484d1c7b-c2f1-4b01-a989-5e5b37365d35
4dd4a9e8-bc36-4e1c-819e-6e6559410a6b,Omar,Kâmil,F,1946-03-28,"85, Marrakech, Sidi Bouzkri, Maroc",+212660130729,M398160,N,N,3b0f2b9a-e7bb-495e-85c2-8355021e3bc1,00e87c0c-d819-4edf-92bd-c8d1f77bb17b
6df3db69-c69f-447c-b056-404681248b0f,Nassim,Younès,M,1973-03-12,"21, Meknes, Essaada, Maroc",+212668910342,X854567,O,O,152803ff-a0d0-4844-9365-50f835fadaf4,db08b929-da68-426d-8023-0a8040465a55
e58507bb-49ef-426f-9dee-078e20d20412,Ghaydaa,Ismail,F,1956-01-04,"56, Fés, Badr, Maroc",+212611781668,U225586,N,N,03fd57b5-654e-4160-906e-4f2052968bdd,b9da4b31-62f2-42e4-b4ee-71f6098b4c82
826acd2b-bbc0-4246-9cc9-02e986cfdb35,Mohammed,Amir,M,1939-02-07,"97, Marrakech, Racine , Maroc",+212610308272,F524982,O,N,dcd44de8-18d0-48e0-be0b-91a7367c605b,17487fda-4f3c-4139-97b6-0c5690d5e38c
180172b0-2136-4a60-be57-7ac3c3e0be1c,Iyad,Mehdi,F,2003-04-22,"33, Marrakech, Les Roches Noires, Maroc",+212620153512,N468477,O,O,c066297d-657c-465b-bd7f-50ca5dcd504e,5b216ad9-b5e8-4a7d-9a0f-dbae6eed6194
e6cac627-7a7a-4604-92b6-473edaed93f4,Moussa,Zhour,F,2023-10-25,"81, Fés, Lido, Maroc",+212674840105,Q494853,N,O,6c142abc-f47a-4254-877f-b9b775af4190,475f59c7-70c1-4736-884b-174de2259312
26fd4d45-2141-4a3f-8ebc-32347fb33ca4,Naïm,Mohammed,M,1982-12-28,"45, Marrakech, Bassatine, Maroc",+212697716456,F236522,O,N,ce912e85-fc19-4f4f-8547-c16d8a43ab11,f2f4d0b2-3ad9-40e2-ac19-30a396836971
91d4f1ea-f992-4c7c-93dd-1e9d3cd6347a,Tazim ,Ibrahim,M,1968-04-09,"61, Marrakech, Al azhar, Maroc",+212659883984,Q664845,N,N,0fc52d39-11b7-4a28-b16e-52414f386661,e349b6cd-ecd2-47eb-9500-515c60e37a6b
9dba3951-41da-45be-b72d-e8c698fd5df1,Haroun,Hafssa,F,1911-02-20,"21, Meknes, Qamra, Maroc",+212657906673,C342444,O,O,ffa345c3-c01b-4e12-97d7-4fc671b233e4,8706cf83-ea35-4c8d-b6f2-f9d0daa89fb5
60d1be84-ad12-4925-9a68-dc80c55c4ccd,Zubayr,Amine,M,1974-07-04,"14, Rabat, Lido, Maroc",+212600638328,V761530,N,N,d4116078-05b7-4b4d-aa34-b5e668d545c7,44e9591c-c67b-4a30-9b57-e82a21c4231e
ea306bc4-ab83-4a6f-b01f-c2156b7263fd,Mehdi,Younès,M,1925-07-21,"17, Casablanca, Hassan, Maroc",+212670507038,M801833,N,N,15cbd5c3-eaa5-4e76-ac06-6ee224e9f0ae,9ea14afa-36e9-4d88-a478-00f2bdda4223
922ed02d-f820-4e58-a4f2-b6b264c63217,Salah,Zhour,F,1950-07-15,"38, Meknes, Qamra, Maroc",+212672554698,W792964,O,N,28f2b25b-33de-4e83-90f7-1362ff0f5ab3,b8d5224a-2e15-46f2-8375-4b7d32819d57
21ce64b5-5f1b-4b21-af80-369f9d5f9740,Mohammed,Youssef,F,2008-01-29,"98, Fés, Yacoub El Mansour , Maroc",+212689701690,Q644025,O,N,3a8140fd-a9b5-4c86-af1e-9755886afb56,3f1e288f-7ad5-4dc8-8e27-1f9eae59d659
59b6dc3d-1294-4493-890b-bd150eb4a7f4,Wassim,Zakaria,M,1992-03-08,"19, Rabat, Bassatine, Maroc",+212607025034,Y249053,O,N,8240d982-5067-4200-818f-a67a47de11b2,1895d3f6-e11c-427b-8a68-5a57e82455c2
f41e5675-6c15-4637-9206-5668a5c148e1,Ayoub,Younès,M,1952-10-18,"32, Casablanca, Yacoub El Mansour , Maroc",+212697593038,E563558,O,O,ce7d81fd-1b47-47d9-9fae-6ad9ef103839,8200ef18-aa36-4afe-b53a-be0f2064d17b
13b74ba7-faa2-40de-a248-d0619286da1c,Ahmed,Hayat,F,1949-07-08,"100, Fés, Derb Sultan, Maroc",+212699152195,I52654,O,O,231e4c10-0881-425b-b3e2-e0417646c56f,e9e2656d-24b1-440b-9662-87edc0b7ef19
afd991fd-b7eb-40d4-af9d-3652b1ba073f,Moussa,Wassim,F,1918-12-10,"76, Fés, Californie, Maroc",+212640547109,K16655,N,N,ad21921a-ea26-48af-b5df-a3aa04c010b4,bec051cb-59a4-432f-a390-fe2a2a66fa8f
bb85798a-246a-4e18-8ce8-60147f5cc80d,Zubayr,Youssef,M,2002-10-19,"56, Meknes, Agdal , Maroc",+212673954604,K977578,N,N,6838449b-14ec-43a5-93af-9e8bc8dded26,1184505a-123d-48ea-8499-e5a73faaa2f3
78664432-27f4-492f-b750-bfd8e7732822,Ibrahim,Anas,M,1950-02-17,"93, Fés, Aïn Diab, Maroc",+212654748573,B737819,N,O,4b99f61b-d6db-4fde-b020-91603c56ba92,e24e481e-7ac6-4320-a64f-08d0ba6e543b
a1d7788e-995c-4cb2-93d8-b41079e386f6,Mehdi,Younès,F,2004-11-09,"25, Marrakech, Inara, Maroc",+212657091020,J205185,O,N,fb730add-4e3a-4263-a888-bacea3ff35f3,fd161a31-ec6e-48d3-820f-f799c69c5bd2
ef91c4b6-90c5-43bd-a5b1-20358f95481e,Ismail,Farizah,M,1962-09-05,"27, Rabat, Hamria, Maroc",+212634050369,T432064,N,O,4d5e6fd5-dbda-48d8-91a2-0d23ce1ac544,79332203-3a73-45cb-b047-92d7794f4dd4
1dcda9d2-f75d-4855-a9d4-65d665f1ec78,Omar,Salah,M,1926-08-11,"72, Casablanca, Sidi Bouzkri, Maroc",+212601097321,P703454,O,O,043fd89f-4877-4b46-a71c-4060846b9e66,87478b5e-0635-45d7-9060-793de8d4d282
08c3b240-02cb-4db3-ac60-174cbacd6fa8,Qassim,Haroun,F,1963-12-06,"83, Meknes, Ennakhil, Maroc",+212683318725,H893741,N,N,0b13b06d-0676-437a-b4b0-cad750c32643,7b1665cf-d287-41f8-aacc-c2650f895988
04d8c2a0-fa9a-4fde-941e-54c59dfae89d,Houssam,Ali,F,2005-10-18,"56, Rabat, Hassan, Maroc",+212645179562,V631266,O,N,01344563-c5aa-488f-adff-c2e8a1e61c84,91e7fcfc-4c69-40e6-99b9-0485d60e55e0
f8f2aca8-4ee3-4ab0-bc0f-10ba47cd6977,Mohammed,Kâmil,M,1912-09-02,"1, Casablanca, Bourgogne , Maroc",+212607228797,B568429,N,O,dc97205c-a73f-4a49-ae7a-3bad27714106,acdfcc1d-d7b5-4a0f-aa7a-1f91d4ad72b2
a8c3ebe0-c421-4096-8c4d-5e048091d3e1,Ibrahim,Naïm,F,1988-10-19,"56, Fés, Lido, Maroc",+212685232542,U50600,O,O,f1e4350c-632a-4224-97d4-8646832e2a84,c2de218a-ab0f-4801-924d-6e90532aa68a
